timestamp,smu_fixed_voltage_V,Vdc_pv_V,Idc_pv_A,f_ac_Hz,Vac_mag_raw_V,Vac_phase_raw_deg,Vac_mag_corrected_V,Vac_phase_corrected_deg,Iac_mag_raw_A,Iac_phase_raw_deg,Iac_mag_corrected_A,Iac_phase_corrected_deg,Z_mag_ohm,Z_phase_deg,Z_real_ohm,Z_imag_ohm,Y_real_S,Y_imag_S,C_uncorrected_F
2026-05-18T15:28:33,11.0,0.562609088,1.5,91.43838188740725,0.001546,168.09,0.001546,168.09000000000003,0.005299,-176.51,0.005299,-176.51,0.29175316097376863,-15.399999999999977,0.2812778816655849,-0.07747683669269782,3.304490004551456,0.9102081931194036,0.0015842814602304988
2026-05-18T15:28:38,11.0,0.563088958,1.494,114.34512395228295,0.001507,165.22,0.001507,165.22000000000003,0.005344,-176.01,0.005344,-176.01,0.281998502994012,-18.769999999999982,0.26700122145921773,-0.09073865455333555,3.357527994703218,1.1410343787923933,0.0015881854454798008
2026-05-18T15:28:43,11.0,0.562801536,1.496,142.99036249091347,0.001491,161.46,0.001491,161.46000000000004,0.005393,-175.42,0.005393,-175.42,0.27646949749675503,-23.120000000000005,0.2542647087496086,-0.10855800721542808,3.326531491262733,1.4202585620581305,0.0015808140260816738
2026-05-18T15:28:49,11.0,0.562920455,1.498,178.81168045097576,0.001437,157.26,0.001437,157.26,0.005457,-174.84,0.005457,-174.84,0.2633315008246289,-27.899999999999977,0.2327233297484795,-0.12322066026982653,3.356095367706333,1.7769610274321135,0.0015816200065018216
2026-05-18T15:28:54,11.0,0.56299,1.488,223.60679774997897,0.001377,152.41,0.001377,152.40999999999997,0.005548,-174.34,0.005548,-174.34,0.248197548666186,-33.25,0.20756417386488193,-0.1360850355171091,3.3694376126676615,2.2091000997650556,0.0015723547056719156
2026-05-18T15:28:59,11.0,0.562910022,1.493,279.6237912081383,0.001298,146.95,0.001298,146.95,0.005665,-174.06,0.005665,-174.06,0.229126213592233,-38.99000000000001,0.1780896754103453,-0.14416271802151706,3.3922604252160893,2.7460181619690363,0.0015629655917660454
2026-05-18T15:29:04,11.0,0.563183267,1.487,349.67391598281574,0.001182,141.06,0.001182,141.06,0.005786,-173.89,0.005786,-173.89,0.20428620808848946,-45.05000000000001,0.14432604976211807,-0.14457816631579,3.4583315807487645,3.464372781495479,0.0015768177941963525
2026-05-18T15:29:09,11.0,0.563366972,1.503,437.2726905334888,0.001066,135.33,0.001066,135.33000000000004,0.005922,-174.48,0.005922,-174.48,0.1800067544748396,-50.18999999999994,0.1152482050015151,-0.1382761110983887,3.5567764241596422,4.267460928981607,0.0015532355804574046
2026-05-18T15:29:14,11.0,0.563674642,1.503,546.81632557286,0.000927,129.83,0.000927,129.83000000000004,0.006037,-174.96,0.006037,-174.96,0.15355308928275635,-55.20999999999992,0.08761282322272633,-0.12610529106751012,3.7157848408281695,5.348305324046797,0.0015566638918379006
2026-05-18T15:29:19,11.0,0.563521532,1.492,683.8023512243657,0.000796,124.77,0.000796,124.76999999999998,0.006126,-175.84,0.006126,-175.84,0.12993796931113288,-59.389999999999986,0.06616332714870107,-0.11183152511396269,3.918728594265118,6.6235694921966575,0.0015416352747372802
2026-05-18T15:29:24,11.0,0.563784834,1.503,855.1055147267502,0.000668,120.68,0.000668,120.68,0.006198,-176.75,0.006198,-176.75,0.10777670216198773,-62.56999999999999,0.04964890931370243,-0.09565983134458038,4.2742501068149155,8.235307683377966,0.0015327815142334813
2026-05-18T15:29:29,11.0,0.563783838,1.491,1069.3227948205488,0.00055,117.49,0.00055,117.49000000000001,0.006248,-177.77,0.006248,-177.77,0.08802816901408451,-64.74000000000001,0.03756396044065945,-0.0796109754743955,4.847614069282925,10.273764540580547,0.0015291176983373213
2026-05-18T15:29:35,11.0,0.564093392,1.502,1337.2048476242364,0.000444,115.53,0.000444,115.52999999999997,0.006275,-178.75,0.006275,-178.75,0.07075697211155378,-65.72000000000003,0.02909499761572978,-0.06449829622661267,5.81138764859219,12.882785109558961,0.0015333170042120114
2026-05-18T15:29:40,11.0,0.564095891,1.49,1672.1955364374655,0.000362,114.55,0.000362,114.55000000000001,0.006297,-179.7,0.006297,-179.7,0.0574876925520089,-65.75,0.023611279124357433,-0.05241509604175101,7.1444657870360935,15.860125934820239,0.0015095228910635271
2026-05-18T15:29:45,11.0,0.564067811,1.505,2091.1066221823517,0.000294,114.82,0.000294,114.82,0.006305,179.38,0.006305,179.38,0.04662965900079302,-64.56,0.020030500982278175,-0.04210824300453762,9.212284306435151,19.366121024404862,0.0014739630475337543
2026-05-18T15:29:50,11.0,0.564116913,1.505,2614.9614743325883,0.000238,116.57,0.000238,116.57,0.006307,178.38,0.006307,178.38,0.03773584905660377,-61.81,0.01782629966803766,-0.03325984582297555,12.518518941879448,23.356726729184583,0.0014215653078962062
2026-05-18T15:29:55,11.0,0.564559366,1.499,3270.050144601071,0.000189,119.87,0.000189,119.87,0.006298,177.23,0.006298,177.23000000000002,0.030009526833915532,-57.360000000000014,0.01618590227333457,-0.02527030408193695,17.972919045798548,28.060291101324957,0.0013657081194142395
2026-05-18T15:30:00,11.0,0.56460907,1.501,4089.248753056563,0.000155,124.76,0.000155,124.75999999999999,0.006293,176.02,0.006293,176.01999999999998,0.024630541871921183,-51.25999999999999,0.015413481456434452,-0.019211667868683707,25.406966293528292,31.66774484802347,0.0012325193289766403
2026-05-18T15:30:05,11.0,0.564273704,1.492,5113.669401058877,0.000128,131.54,0.000128,131.53999999999996,0.006268,174.42,0.006268,174.41999999999996,0.020421186981493297,-42.879999999999995,0.014964247005743368,-0.013895905486301062,35.88334366785721,33.32152643227727,0.0010370802699850004
2026-05-18T15:30:10,11.0,0.564048602,1.489,6394.723413140374,0.000108,140.4,0.000108,140.39999999999998,0.006244,172.62,0.006244,172.62,0.017296604740550926,-32.22000000000003,0.014633050514434164,-0.009222058782770083,48.91174414620375,30.825218517435264,0.0007671928216404869
2026-05-18T15:30:15,11.0,0.564723151,1.497,7996.701453187041,9.7e-05,150.92,9.7e-05,150.91999999999996,0.006197,170.16,0.006197,170.15999999999997,0.015652735194448927,-19.24000000000001,0.01477847589881144,-0.005157981114330439,60.318310899474874,21.0522864873248,0.0004189946914310653
2026-05-18T15:30:21,11.0,0.564058458,1.492,10000.0,9.3e-05,160.6,9.3e-05,160.60000000000002,0.006119,167.15,0.006119,167.14999999999998,0.015198561856512501,-6.5499999999999545,0.015099356115379785,-0.0017337033792375874,65.36622993044104,7.505330217557845,0.00011945104036613014
