timestamp,smu_fixed_voltage_V,Vdc_pv_V,Idc_pv_A,f_ac_Hz,Vac_mag_raw_V,Vac_phase_raw_deg,Vac_mag_corrected_V,Vac_phase_corrected_deg,Iac_mag_raw_A,Iac_phase_raw_deg,Iac_mag_corrected_A,Iac_phase_corrected_deg,Z_mag_ohm,Z_phase_deg,Z_real_ohm,Z_imag_ohm,Y_real_S,Y_imag_S,C_uncorrected_F
2026-05-18T11:39:34,10.6,0.275034468,1.593,46.758565553997094,0.00707,-179.34,0.00707,-179.34,5.4e-05,-169.66,5.4e-05,-169.66,130.92592592592592,-9.680000000000007,129.06183177908852,-22.01457829228844,0.007529159835626802,0.0012842780579797716,4.371374502408524e-06
2026-05-18T11:39:40,10.6,0.272422205,1.592,58.472316151507385,0.007057,-179.02,0.007057,-179.02,5.9e-05,-169.08,5.9e-05,-169.08,119.61016949152543,-9.939999999999998,117.81470804838999,-20.6467240322544,0.008234994241137316,0.0014431615230428771,3.9281202659590715e-06
2026-05-18T11:39:45,10.6,0.274912012,1.592,73.12054413161012,0.007067,-179.21,0.007067,-179.21,5.7e-05,-165.36,5.7e-05,-165.36,123.98245614035088,-13.849999999999994,120.37775927008585,-29.67902464211533,0.007831154347724018,0.0019307638244107682,4.202520786017289e-06
2026-05-18T11:39:50,10.6,0.276036338,1.593,91.43838188740725,0.007062,-179.33,0.007062,-179.33,5.9e-05,-164.92,5.9e-05,-164.92,119.69491525423729,-14.410000000000025,115.92928231547236,-29.787148899123462,0.008091736727043006,0.0020791103155890682,3.6188379226439683e-06
2026-05-18T11:39:55,10.6,0.273883953,1.592,114.34512395228295,0.007062,-179.38,0.007062,-179.38,6e-05,-157.93,6e-05,-157.93,117.69999999999999,-21.44999999999999,109.5477503519406,-43.04161234002386,0.007907706425833909,0.0031069595987685142,4.3245217726745775e-06
2026-05-18T11:40:00,10.6,0.274660482,1.593,142.99036249091347,0.007059,-179.46,0.007059,-179.46,6e-05,-153.86,6e-05,-153.86,117.65,-25.599999999999994,106.10059673156164,-50.83488834655321,0.007665384839822473,0.003672637048890627,4.087816341821766e-06
2026-05-18T11:40:05,10.6,0.274827504,1.593,178.81168045097576,0.007062,-179.55,0.007062,-179.55,6.4e-05,-148.43,6.4e-05,-148.43,110.34375,-31.120000000000005,94.46381992491698,-57.02920207451055,0.007758361740393235,0.00468383747144371,4.1689440216613256e-06
2026-05-18T11:40:10,10.6,0.274106068,1.593,223.60679774997897,0.007061,-179.7,0.007061,-179.7,7e-05,-144.04,7e-05,-144.04,100.87142857142858,-35.66,81.95709938304337,-58.805433105783436,0.008054716078516955,0.0057793781271779105,4.113544875169751e-06
2026-05-18T11:40:15,10.6,0.275609596,1.594,279.6237912081383,0.007062,-179.78,0.007062,-179.78,7.5e-05,-137.96,7.5e-05,-137.96,94.16000000000001,-41.81999999999999,70.1721082379099,-62.78519590992019,0.007914648370295735,0.007081485236304899,4.030606175964761e-06
2026-05-18T11:40:20,10.6,0.274882401,1.594,349.67391598281574,0.007081,-179.7,0.007081,-179.7,8e-05,-133.74,8e-05,-133.74,88.51249999999999,-45.95999999999998,61.530384467079095,-63.627623274670796,0.007853810422849205,0.008121504443436388,3.696522727131913e-06
2026-05-18T11:40:26,10.6,0.275430748,1.593,437.2726905334888,0.007061,179.91,0.007061,179.90999999999997,9.7e-05,-125.57,9.7e-05,-125.57,72.79381443298969,-54.52000000000004,42.250894083019,-59.277325925602014,0.007973462373603593,0.011186639670794205,4.071621756260667e-06
2026-05-18T11:40:31,10.6,0.275517994,1.594,546.81632557286,0.007058,179.68,0.007058,179.68,0.000114,-118.03,0.000114,-118.03,61.91228070175438,-62.289999999999964,28.78899810424938,-54.81171489605442,0.007510570822343583,0.0142994648556442,4.161965195461907e-06
2026-05-18T11:40:36,10.6,0.275890681,1.593,683.8023512243657,0.007061,179.35,0.007061,179.35000000000002,0.000135,-113.14,0.000135,-113.14,52.3037037037037,-67.50999999999999,20.007326717831827,-48.325813999670615,0.007313481685865368,0.01766502644884224,4.111533506938507e-06
2026-05-18T11:40:41,10.6,0.275605698,1.594,855.1055147267502,0.007058,179.05,0.007058,179.05,0.000166,-110.71,0.000166,-110.71,42.51807228915663,-70.24000000000001,14.37455150721079,-40.01448163043591,0.007951465361824927,0.02213451769233869,4.11974644417588e-06
2026-05-18T11:40:46,10.6,0.274348529,1.592,1069.3227948205488,0.007058,178.55,0.007058,178.55,0.000201,-107.45,0.000201,-107.45,35.114427860696516,-74.0,9.678848046549154,-33.754154477276884,0.007849689503997852,0.02737512055590849,4.074434562989515e-06
2026-05-18T11:40:51,10.6,0.275204772,1.593,1337.2048476242364,0.007055,177.97,0.007055,177.97000000000003,0.000246,-104.2,0.000246,-104.2,28.678861788617883,-77.82999999999998,6.045876710867058,-28.034344798615184,0.007350814523224799,0.03408525822637858,4.0568483900802134e-06
2026-05-18T11:40:56,10.6,0.275410314,1.592,1672.1955364374655,0.007045,177.26,0.007045,177.26,0.000309,-102.44,0.000309,-102.44,22.799352750809064,-80.30000000000001,3.8414487994674484,-22.473401099452992,0.007390094859557944,0.043233835620788606,4.1148768178931745e-06
2026-05-18T11:41:01,10.6,0.275958865,1.592,2091.1066221823517,0.007048,176.46,0.007048,176.46000000000004,0.000387,-101.77,0.000387,-101.77,18.211886304909562,-81.76999999999998,2.6069797982957525,-18.024329643962638,0.007860095179410194,0.05434370708941669,4.1361208067871125e-06
2026-05-18T11:41:06,10.6,0.27554028,1.593,2614.9614743325883,0.007047,175.48,0.007047,175.48000000000002,0.000481,-100.67,0.000481,-100.67,14.650727650727651,-83.84999999999997,1.5695581551972404,-14.566410261050923,0.007312384535969002,0.0678631707813997,4.130370252015243e-06
2026-05-18T11:41:12,10.6,0.275873107,1.594,3270.050144601071,0.007054,174.13,0.007054,174.13,0.000595,-101.28,0.000595,-101.28,11.85546218487395,-84.59000000000003,1.117757518278102,-11.80265231832697,0.007952627131354811,0.08397357343949584,4.087034972247036e-06
2026-05-18T11:41:17,10.6,0.275608734,1.592,4089.248753056563,0.007047,172.67,0.007047,172.66999999999996,0.000748,-101.64,0.000748,-101.64,9.421122994652407,-85.69000000000005,0.7080234643269031,-9.394480361059406,0.007977049802282537,0.10584428551104529,4.119495353399873e-06
2026-05-18T11:41:22,10.6,0.275486896,1.592,5113.669401058877,0.00705,170.6,0.00705,170.60000000000002,0.000931,-102.97,0.000931,-102.97,7.572502685284641,-86.42999999999995,0.4715241835440761,-7.557808006490783,0.008222901722304651,0.1318004773505147,4.102083225767823e-06
2026-05-18T11:41:27,10.6,0.275313777,1.594,6394.723413140374,0.007047,168.19,0.007047,168.19,0.001161,-104.61,0.001161,-104.61,6.069767441860466,-87.19999999999999,0.29650674224779294,-6.062520973165449,0.008048046364794543,0.16455426783786078,4.09550553499261e-06
2026-05-18T11:41:32,10.6,0.276167348,1.592,7996.701453187041,0.007044,164.74,0.007044,164.74,0.001173,-107.28,0.001173,-107.28,6.005115089514066,-87.98000000000002,0.2116703851228971,-6.00138341437801,0.0058697206053021376,0.1664212207448879,3.3122106748627253e-06
2026-05-18T11:41:37,10.6,0.275964857,1.593,10000.0,0.007058,160.64,0.007058,160.64,0.001825,-111.76,0.001825,-111.76,3.8673972602739726,-87.60000000000002,0.16194978850448696,-3.8640048958015027,0.010827864558768595,0.25834502195103665,4.111688726669169e-06
